icpsr_project_id,repo_doi,openicpsr_url,paper_title,journal,year
232242,10.3886/E232242V1,https://www.openicpsr.org/openicpsr/project/232242/version/V1/view,Information Frictions and Employee Sorting between Start-ups,American Economic Journal Applied Economics,2026
228863,10.3886/E228863V1,https://www.openicpsr.org/openicpsr/project/228863/version/V1/view,Invisible Wounds: How Mental Disability Benefits Shape Veteran Well-Being,American Economic Journal Economic Policy,2026
224363,10.3886/E224363V1,https://www.openicpsr.org/openicpsr/project/224363/version/V1/view,Nonbinary and Transgender Identities and Earnings: Evidence from a National Census,American Economic Review Insights,2026
208765,10.3886/E208765V1,https://www.openicpsr.org/openicpsr/project/208765/version/V1/view,Black Lives: The High Cost of Segregation,American Economic Journal Economic Policy,2026
230042,10.3886/E230042V1,https://www.openicpsr.org/openicpsr/project/230042/version/V1/view,Anatomy of the Greek Depression with Firm-Level Data: The Importance of Demand Shocks,American Economic Journal Macroeconomics,2025
228382,10.3886/E228382V1,https://www.openicpsr.org/openicpsr/project/228382/version/V1/view,Just a Few Seeds More: The Value of Network Data for Diffusion,American Economic Review,2025
224141,10.3886/E224141V1,https://www.openicpsr.org/openicpsr/project/224141/version/V1/view,From Retributive to Restorative: An Alternative Approach to Justice in Schools,American Economic Review,2025
217061,10.3886/E217061V1,https://www.openicpsr.org/openicpsr/project/217061/version/V1/view,"Incentive Complexity, Bounded Rationality, and Effort Provision",American Economic Review,2025
216882,10.3886/e216882v1-192833,https://www.openicpsr.org/openicpsr/project/216882/version/V1/view,"The Franchise, Policing, and Race: Evidence from Arrests Data and the Voting Rights Act",American Economic Journal Applied Economics,2025
213301,10.3886/E213301V1,https://www.openicpsr.org/openicpsr/project/213301/version/V1/view,"The Geographic Flow of Bank Funding and Access to Credit: Branch Networks, Synergies, and Local Competition",American Economic Review,2025
210101,10.3886/E210101V1,https://www.openicpsr.org/openicpsr/project/210101/version/V1/view,Uncertainty and the Economy: The Evolving Distributions of Aggregate Supply and Demand Shocks,American Economic Journal Macroeconomics,2025
208222,10.3886/E208222V1,https://www.openicpsr.org/openicpsr/project/208222/version/V1/view,Sequential Sampling by Individuals and Groups: An Experimental Study,American Economic Review Insights,2025
205961,10.3886/E205961V1,https://www.openicpsr.org/openicpsr/project/205961/version/V1/view,Learning When to Quit: An Empirical Model of Experimentation in Standards Development,American Economic Journal Microeconomics,2025
205542,10.3886/E205542V1,https://www.openicpsr.org/openicpsr/project/205542/version/V1/view,Physician Group Influences on Treatment Intensity and Health: Evidence from Physician Switchers,American Economic Journal Economic Policy,2025
202801,10.3886/e202801v1,https://www.openicpsr.org/openicpsr/project/202801/version/V1/view,Does Turnover Inhibit Specialization? Evidence from a Skill Survey in Peru,American Economic Review Insights,2025
202403,10.3886/E202403V1,https://www.openicpsr.org/openicpsr/project/202403/version/V1/view,Optimal Fiscal and Monetary Policy with Distorting Taxes,American Economic Journal Macroeconomics,2025
199665,10.3886/E199665V1,https://www.openicpsr.org/openicpsr/project/199665/version/V1/view,Communicating Program Eligibility: A Supplemental Security Income (SSI) Field Experiment,American Economic Journal Economic Policy,2025
198726,10.3886/E198726V1,https://www.openicpsr.org/openicpsr/project/198726/version/V1/view,Salary History and Employer Demand: Evidence from a Two-Sided Audit,American Economic Journal Applied Economics,2025
198567,10.3886/E198567V1,https://www.openicpsr.org/openicpsr/project/198567/version/V1/view,Church Tax Exemption and Structure of Religious Markets: A Dynamic Structural Analysis,American Economic Journal Microeconomics,2025
198086,10.3886/E198086V1,https://www.openicpsr.org/openicpsr/project/198086/version/V1/view,"Preferences, Selection, and the Structure of Teacher Pay",American Economic Journal Applied Economics,2025
193625,10.3886/e193625v1,https://www.openicpsr.org/openicpsr/project/193625/version/V1/view,The Great Recession and the Widening Income Gap between Alumni of Elite and Less Selective Universities,American Economic Journal Economic Policy,2025
192181,10.3886/E192181V1,https://www.openicpsr.org/openicpsr/project/192181/version/V1/view,The Productivity Consequences of Pollution-Induced Migration in China,American Economic Journal Applied Economics,2025
189926,10.3886/E189926V1,https://www.openicpsr.org/openicpsr/project/189926/version/V1/view,Moonshot: Public R&amp;D and Growth,American Economic Review,2025
208605,10.3886/E208605V1,https://www.openicpsr.org/openicpsr/project/208605/version/V1/view,The Global Financial Resource Curse,American Economic Review,2024
207983,10.3886/e207983v1,https://www.openicpsr.org/openicpsr/project/207983/version/V1/view,Contamination Bias in Linear Regressions,American Economic Review,2024
198034,10.3886/E198034V1,https://www.openicpsr.org/openicpsr/project/198034/version/V1/view,The Impact of Criminal Financial Sanctions: A Multistate Analysis of Survey and Administrative Data,American Economic Review Insights,2024
196007,10.3886/e196007v1,https://www.openicpsr.org/openicpsr/project/196007/version/V1/view,The Socioeconomic Distribution of Choice Quality: Evidence from Health Insurance in the Netherlands,American Economic Review Insights,2024
195751,10.3886/E195751V1,https://www.openicpsr.org/openicpsr/project/195751/version/V1/view,Corrupted Votes and Rule Compliance,American Economic Journal Microeconomics,2024
195621,10.3886/E195621V1,https://www.openicpsr.org/openicpsr/project/195621/version/V1/view,Do Carbon Offsets Offset Carbon?,American Economic Journal Applied Economics,2024
195021,10.3886/e195021v1,https://www.openicpsr.org/openicpsr/project/195021/version/V1/view,Labor Market Effects of Credit Constraints: Evidence from a Natural Experiment,American Economic Journal Economic Policy,2024
194901,10.3886/E194901V1,https://www.openicpsr.org/openicpsr/project/194901/version/V1/view,Optimal Bank Reserve Remuneration and Capital Control Policy,American Economic Journal Macroeconomics,2024
194234,10.3886/E194234V1,https://www.openicpsr.org/openicpsr/project/194234/version/V1/view,Inflation Expectations and Misallocation of Resources: Evidence from Italy,American Economic Review Insights,2024
193667,10.3886/E193667V1,https://www.openicpsr.org/openicpsr/project/193667/version/V1/view,Algorithmic Risk Assessment in the Hands of Humans,American Economic Journal Economic Policy,2024
192821,10.3886/E192821V1,https://www.openicpsr.org/openicpsr/project/192821/version/V1/view,"Multigenerational Transmission of Wealth: Florence, 1403–1480",American Economic Journal Applied Economics,2024
192405,10.3886/E192405V1,https://www.openicpsr.org/openicpsr/project/192405/version/V1/view,Dynamic Oligopoly Pricing with Asymmetric Information: Implications for Horizontal Mergers,American Economic Journal Microeconomics,2024
192262,10.3886/E192262V1,https://www.openicpsr.org/openicpsr/project/192262/version/V1/view,"Asymmetric Reciprocity and the Cyclical Behavior of Wages, Effort, and Job Creation",American Economic Journal Macroeconomics,2024
192072,10.3886/E192072V1,https://www.openicpsr.org/openicpsr/project/192072/version/V1/view,Consumer Protection in an Online World: An Analysis of Occupational Licensing,American Economic Journal Applied Economics,2024
191522,10.3886/E191522V1,https://www.openicpsr.org/openicpsr/project/191522/version/V1/view,Dynamic Incentives and Permit Market Equilibrium in Cap-and-Trade Regulation,American Economic Journal Microeconomics,2024
188642,10.3886/E188642V1,https://www.openicpsr.org/openicpsr/project/188642/version/V1/view,Pricing Carbon: Evidence from Expert Recommendations,American Economic Journal Economic Policy,2024
184144,10.3886/E184144V1,https://www.openicpsr.org/openicpsr/project/184144/version/V1/view,"Rising Import Tariffs, Falling Exports: When Modern Supply Chains Meet Old-Style Protectionism",American Economic Journal Applied Economics,2024
183881,10.3886/E183881V1,https://www.openicpsr.org/openicpsr/project/183881/version/V1/view,Refugee Benefit Cuts,American Economic Journal Economic Policy,2024
183845,10.3886/e183845v1-189415,https://www.openicpsr.org/openicpsr/project/183845/version/V1/view,The Fake News Effect: Experimentally Identifying Motivated Reasoning Using Trust in News,American Economic Journal Microeconomics,2024
183505,10.3886/E183505V1,https://www.openicpsr.org/openicpsr/project/183505/version/V1/view,Fighting for Tyranny: State Repression and Combat Motivation,American Economic Journal Applied Economics,2024
183443,10.3886/E183443V1,https://www.openicpsr.org/openicpsr/project/183443/version/V1/view,State Taxation of Nonresident Income and the Location of Work,American Economic Journal Economic Policy,2024
182601,10.3886/e182601v1-189782,https://www.openicpsr.org/openicpsr/project/182601/version/V1/view,Understanding the Link between Temperature and Crime,American Economic Journal Economic Policy,2024
181341,10.3886/e181341v1-156776,https://www.openicpsr.org/openicpsr/project/181341/version/V1/view,The Impact of Improving Access to Support Services for Victims of Domestic Violence on Demand for Services and Victim Outcomes,American Economic Journal Economic Policy,2024
181301,10.3886/E181301V1,https://www.openicpsr.org/openicpsr/project/181301/version/V1/view,Variety-Based Congestion in Online Markets: Evidence from Mobile Apps,American Economic Journal Microeconomics,2024
166281,10.3886/E166281V1,https://www.openicpsr.org/openicpsr/project/166281/version/V1/view,Recovering the Anchoring of Economic Valuations,American Economic Journal Microeconomics,2024
192424,10.3886/e192424v1,https://www.openicpsr.org/openicpsr/project/192424/version/V1/view,A Sufficient Statistics Approach for Macro Policy,American Economic Review,2023
191062,10.3886/e191062v1,https://www.openicpsr.org/openicpsr/project/191062/version/V1/view,Matching Mechanisms for Refugee Resettlement,American Economic Review,2023
185843,10.3886/e185843v1-142304,https://www.openicpsr.org/openicpsr/project/185843/version/V1/view,Presidential Address: Does Monetary Policy Matter? The Narrative Approach after 35 Years,American Economic Review,2023
184985,10.3886/E184985V1,https://www.openicpsr.org/openicpsr/project/184985/version/V1/view,The Marginal Returns to Distance Education: Evidence from Mexico’s Telesecundarias,American Economic Journal Applied Economics,2023
184167,10.3886/e184167v1-198260,https://www.openicpsr.org/openicpsr/project/184167/version/V1/view,The Economic Origins of Government,American Economic Review,2023
183613,10.3886/e183613v1,https://www.openicpsr.org/openicpsr/project/183613/version/V1/view,Environmental Preferences and Technological Choices: Is Market Competition Clean or Dirty?,American Economic Review Insights,2023
182482,10.3886/e182482v1,https://www.openicpsr.org/openicpsr/project/182482/version/V1/view,Persuasion through Slanted Language: Evidence from the Media Coverage of Immigration,American Economic Review,2023
178981,10.3886/E178981V1,https://www.openicpsr.org/openicpsr/project/178981/version/V1/view,Employer Concentration and Wages for Specialized Workers,American Economic Journal Applied Economics,2023
173441,10.3886/E173441V1,https://www.openicpsr.org/openicpsr/project/173441/version/V1/view,"Bubbles, Crashes, and Economic Growth: Theory and Evidence",American Economic Journal Macroeconomics,2023
172123,10.3886/E172123V1,https://www.openicpsr.org/openicpsr/project/172123/version/V1/view,The Matching Multiplier and the Amplification of Recessions,American Economic Review,2023
165841,10.3886/E165841V1,https://www.openicpsr.org/openicpsr/project/165841/version/V1/view,Innovation-Led Transitions in Energy Supply,American Economic Journal Macroeconomics,2023
164421,10.3886/E164421V1,https://www.openicpsr.org/openicpsr/project/164421/version/V1/view,The Causal Effects of Lockdown Policies on Health and Macroeconomic Outcomes,American Economic Journal Macroeconomics,2023
158281,10.3886/E158281V1,https://www.openicpsr.org/openicpsr/project/158281/version/V1/view,Tax Refund Uncertainty: Evidence and Welfare Implications,American Economic Journal Applied Economics,2023
155461,10.3886/E155461V1,https://www.openicpsr.org/openicpsr/project/155461/version/V1/view,Profiting from Most-Favored-Customer Procurement Rules: Evidence from Medicaid,American Economic Journal Economic Policy,2023
155121,10.3886/E155121V1,https://www.openicpsr.org/openicpsr/project/155121/version/V1/view,Are Small Firms Labor Constrained? Experimental Evidence from Ghana,American Economic Journal Applied Economics,2023
154141,10.3886/E154141V1,https://www.openicpsr.org/openicpsr/project/154141/version/V1/view,ACE—Analytic Climate Economy,American Economic Journal Economic Policy,2023
153041,10.3886/E153041V1,https://www.openicpsr.org/openicpsr/project/153041/version/V1/view,Increasing the Cost of Informal Employment: Evidence from Mexico,American Economic Journal Applied Economics,2023
149943,10.3886/E149943V1,https://www.openicpsr.org/openicpsr/project/149943/version/V1/view,Does Pay Transparency Affect the Gender Wage Gap? Evidence from Austria,American Economic Journal Economic Policy,2023
139601,10.3886/e139601v1-192220,https://www.openicpsr.org/openicpsr/project/139601/version/V1/view,Expanding Access to Clean Water for the Rural Poor: Experimental Evidence from Malawi,American Economic Journal Economic Policy,2023
178142,10.3886/E178142V1,https://www.openicpsr.org/openicpsr/project/178142/version/V1/view,Dynamic Matching in Overloaded Waiting Lists,American Economic Review,2022
170401,10.3886/e170401v1-129980,https://www.openicpsr.org/openicpsr/project/170401/version/V1/view,Reference Dependence in the Housing Market,American Economic Review,2022
156321,10.3886/E156321V2,https://www.openicpsr.org/openicpsr/project/156321/version/V1/view,Childcare Subsidies and Child Skill Accumulation in One- and Two-Parent Families,American Economic Journal Macroeconomics,2022
154841,10.3886/E154841V1,https://www.openicpsr.org/openicpsr/project/154841/version/V1/view,The Welfare Effects of Peer Entry: The Case of Airbnb and the Accommodation Industry,American Economic Review,2022
154601,10.3886/E154601V1,https://www.openicpsr.org/openicpsr/project/154601/version/V1/view,Multidimensional Auctions of Contracts: An Empirical Analysis,American Economic Review,2022
152801,10.3886/E152801V1,https://www.openicpsr.org/openicpsr/project/152801/version/V1/view,Supply and Demand in Disaggregated Keynesian Economies with an Application to the COVID-19 Crisis,American Economic Review,2022
151103,10.3886/E151103V1,https://www.openicpsr.org/openicpsr/project/151103/version/V1/view,"Dynamic Price Competition, Learning-by-Doing, and Strategic Buyers",American Economic Review,2022
150641,10.3886/e150641v1-132760,https://www.openicpsr.org/openicpsr/project/150641/version/V1/view,Why Is Europe More Equal than the United States?,American Economic Journal Applied Economics,2022
150323,10.3886/e150323v1-143099,https://www.openicpsr.org/openicpsr/project/150323/version/V1/view,"Political Turnover, Bureaucratic Turnover, and the Quality of Public Services",American Economic Review,2022
148841,10.3886/E148841V1,https://www.openicpsr.org/openicpsr/project/148841/version/V1/view,"Fiscal Policy, Relative Prices, and Net Exports in a Currency Union",American Economic Journal Macroeconomics,2022
148681,10.3886/E148681V1,https://www.openicpsr.org/openicpsr/project/148681/version/V1/view,Misspecified Politics and the Recurrence of Populism,American Economic Review,2022
148342,10.3886/E148342V1,https://www.openicpsr.org/openicpsr/project/148342/version/V1/view,Production Clustering and Offshoring,American Economic Journal Microeconomics,2022
145241,10.3886/E145241V1,https://www.openicpsr.org/openicpsr/project/145241/version/V1/view,Term Limits and Bargaining Power in Electoral Competition,American Economic Journal Microeconomics,2022
141861,10.3886/E141861V1,https://www.openicpsr.org/openicpsr/project/141861/version/V1/view,Gini and Optimal Income Taxation by Rank,American Economic Journal Economic Policy,2022
140021,10.3886/E140021V1,https://www.openicpsr.org/openicpsr/project/140021/version/V1/view,The Liquidity Sensitivity of Healthcare Consumption: Evidence from Social Security Payments,American Economic Review Insights,2022
138241,10.3886/E138241V1,https://www.openicpsr.org/openicpsr/project/138241/version/V1/view,License Complementarity and Package Bidding: US Spectrum Auctions,American Economic Journal Microeconomics,2022
136346,10.3886/E136346V1,https://www.openicpsr.org/openicpsr/project/136346/version/V1/view,Why Have College Completion Rates Increased?,American Economic Journal Applied Economics,2022
136342,10.3886/e136342v1-130581,https://www.openicpsr.org/openicpsr/project/136342/version/V1/view,Distortions and the Structure of the World Economy,American Economic Journal Macroeconomics,2022
134781,10.3886/E134781V1,https://www.openicpsr.org/openicpsr/project/134781/version/V1/view,Neighbors' Effects on University Enrollment,American Economic Journal Applied Economics,2022
134741,10.3886/E134741V1,https://www.openicpsr.org/openicpsr/project/134741/version/V1/view,Does Hospital Crowding Matter? Evidence from Trauma and Orthopedics in England,American Economic Journal Economic Policy,2022
134181,10.3886/E134181V1,https://www.openicpsr.org/openicpsr/project/134181/version/V1/view,Issuance and Incidence: SNAP Benefit Cycles and Grocery Prices,American Economic Journal Economic Policy,2022
125461,10.3886/E125461V1,https://www.openicpsr.org/openicpsr/project/125461/version/V1/view,LinkedIn(to) Job Opportunities: Experimental Evidence from Job Readiness Training,American Economic Journal Applied Economics,2022
125201,10.3886/e125201v1-149141,https://www.openicpsr.org/openicpsr/project/125201/version/V1/view,"Mortality, Temperature, and Public Health Provision: Evidence from Mexico",American Economic Journal Economic Policy,2022
123043,10.3886/E123043V1,https://www.openicpsr.org/openicpsr/project/123043/version/V1/view,"Entry Barriers, Idiosyncratic Distortions, and the Firm Size Distribution",American Economic Journal Macroeconomics,2022
119564,10.3886/E119564V1,https://www.openicpsr.org/openicpsr/project/119564/version/V1/view,Optimal Arrangements for Distribution in Developing Markets: Theory and Evidence,American Economic Journal Microeconomics,2022
119472,10.3886/E119472V1,https://www.openicpsr.org/openicpsr/project/119472/version/V1/view,Do Doctors Improve the Health Care of Their Parents? Evidence from Admission Lotteries,American Economic Journal Applied Economics,2022
24661,10.3886/E24661V1,https://www.openicpsr.org/openicpsr/project/24661/version/V1/view,Behavioral Constraints on the Design of Subgame-Perfect Implementation Mechanisms,American Economic Review,2021
198741,10.3886/E198741V1,https://www.openicpsr.org/openicpsr/project/198741/version/V1/view,Global Giants and Local Stars: How Changes in Brand Ownership Affect Competition,American Economic Journal Microeconomics,2021
146062,10.3886/E146062V1,https://www.openicpsr.org/openicpsr/project/146062/version/V1/view,A/B Contracts,American Economic Review,2021
129721,10.3886/E129721V1,https://www.openicpsr.org/openicpsr/project/129721/version/V1/view,Jacks of All Trades and Masters of One: Declining Search Frictions and Unequal Growth,American Economic Review Insights,2021
127222,10.3886/E127222V1,https://www.openicpsr.org/openicpsr/project/127222/version/V1/view,The Impacts of a Multifaceted Prenatal Intervention on Human Capital Accumulation in Early Life,American Economic Review,2021
120746,10.3886/e120746v1-156983,https://www.openicpsr.org/openicpsr/project/120746/version/V1/view,Labor Market Returns to Vocational Secondary Education,American Economic Journal Applied Economics,2021
120688,10.3886/E120688V1,https://www.openicpsr.org/openicpsr/project/120688/version/V1/view,Corporate Taxation under Weak Enforcement,American Economic Journal Economic Policy,2021
120110,10.3886/E120110,https://www.openicpsr.org/openicpsr/project/120110/version/V1/view,"Internal Deadlines, Drug Approvals, and Safety Problems",American Economic Review Insights,2021
119962,10.3886/E119962V1,https://www.openicpsr.org/openicpsr/project/119962/version/V1/view,Thy Neighbor’s Misfortune: Peer Effect on Consumption,American Economic Journal Economic Policy,2021
119681,10.3886/E119681V3,https://www.openicpsr.org/openicpsr/project/119681/version/V1/view,News Uncertainty in Brexit United Kingdom,American Economic Review Insights,2021
119513,10.3886/e119513v1-171464,https://www.openicpsr.org/openicpsr/project/119513/version/V1/view,"Emissions, Transmission, and the Environmental Value of Renewable Energy",American Economic Journal Economic Policy,2021
119157,10.3886/e119157v1-129180,https://www.openicpsr.org/openicpsr/project/119157/version/V1/view,Do People Respond to the Mortgage Interest Deduction? Quasi-Experimental Evidence from Denmark,American Economic Journal Economic Policy,2021
118908,10.3886/E118908V1,https://www.openicpsr.org/openicpsr/project/118908/version/V1/view,Family Labor Supply Responses to Severe Health Shocks: Evidence from Danish Administrative Records,American Economic Journal Applied Economics,2021
118722,10.3886/e118722v1-108020,https://www.openicpsr.org/openicpsr/project/118722/version/V1/view,"Offshoring, Automation, Low-Skilled Immigration, and Labor Market Polarization",American Economic Journal Macroeconomics,2021
118642,10.3886/E118642V1,https://www.openicpsr.org/openicpsr/project/118642/version/V1/view,Minority Salience and Political Extremism,American Economic Journal Applied Economics,2021
118468,10.3886/e118468v2,https://www.openicpsr.org/openicpsr/project/118468/version/V1/view,Effects of Copyrights on Science: Evidence from the WWII Book Republication Program,American Economic Journal Microeconomics,2021
118343,10.3886/E118343V1,https://www.openicpsr.org/openicpsr/project/118343/version/V1/view,Organizing Time Exchanges: Lessons from Matching Markets,American Economic Journal Microeconomics,2021
117481,10.3886/E117481V1,https://www.openicpsr.org/openicpsr/project/117481/version/V1/view,Intergenerational Spillovers in Disability Insurance,American Economic Journal Applied Economics,2021
117343,10.3886/E117343V1,https://www.openicpsr.org/openicpsr/project/117343/version/V1/view,Unemployment Insurance Taxes and Labor Demand: Quasi-Experimental Evidence from Administrative Data,American Economic Journal Economic Policy,2021
117045,10.3886/e117045v2-139684,https://www.openicpsr.org/openicpsr/project/117045/version/V1/view,"A Network of Thrones: Kinship and Conflict in Europe, 1495–1918",American Economic Journal Applied Economics,2021
116767,10.3886/E116767V1,https://www.openicpsr.org/openicpsr/project/116767/version/V1/view,A Simple Method for Bounding the Elasticity of Growing Demand with Applications to the Analysis of Historic Antitrust Cases,American Economic Journal Microeconomics,2021
111145,10.3886/E111145V1,https://www.openicpsr.org/openicpsr/project/111145/version/V1/view,"Risk, the College Premium, and Aggregate Human Capital Investment",American Economic Journal Macroeconomics,2021
231585,10.3886/e231585v1,https://www.openicpsr.org/openicpsr/project/231585/version/V1/view,The Returns to a Large Community College Program: Evidence from Admissions Lotteries,American Economic Journal Economic Policy,2020
231570,10.3886/e231570v1,https://www.openicpsr.org/openicpsr/project/231570/version/V1/view,Financial Education versus Costly Counseling: How to Dissuade Borrowers from Choosing Risky Mortgages?,American Economic Journal Economic Policy,2020
231552,10.3886/e231552v1,https://www.openicpsr.org/openicpsr/project/231552/version/V1/view,Mutually Consistent Revealed Preference Demand Predictions,American Economic Journal Microeconomics,2020
231546,10.3886/e231546v1,https://www.openicpsr.org/openicpsr/project/231546/version/V1/view,"Temporary Price Changes, Inflation Regimes, and the Propagation of Monetary Shocks",American Economic Journal Macroeconomics,2020
231540,10.3886/e231540v1,https://www.openicpsr.org/openicpsr/project/231540/version/V1/view,Uninsured Unemployment Risk and Optimal Monetary Policy in a Zero-Liquidity Economy,American Economic Journal Macroeconomics,2020
231525,10.3886/e231525v1,https://www.openicpsr.org/openicpsr/project/231525/version/V1/view,Liquidity Traps and Monetary Policy: Managing a Credit Crunch,American Economic Journal Macroeconomics,2020
231524,10.3886/e231524v1,https://www.openicpsr.org/openicpsr/project/231524/version/V1/view,The Aging of the Baby Boomers: Demographics and Propagation of Tax Shocks,American Economic Journal Macroeconomics,2020
231483,10.3886/e231483v1,https://www.openicpsr.org/openicpsr/project/231483/version/V1/view,What is the Added Value of Preschool for Poor Children? Long-Term and Intergenerational Impacts and Interactions with an Infant Health Intervention,American Economic Journal Applied Economics,2020
231475,10.3886/e231475v1,https://www.openicpsr.org/openicpsr/project/231475/version/V1/view,"Crafting Intellectual Property Rights: Implications for Patent Assertion Entities, Litigation, and Innovation",American Economic Journal Applied Economics,2020
231451,10.3886/e231451v1,https://www.openicpsr.org/openicpsr/project/231451/version/V1/view,Women’s Empowerment in Action: Evidence from a Randomized Control Trial in Africa,American Economic Journal Applied Economics,2020
231443,10.3886/e231443v1,https://www.openicpsr.org/openicpsr/project/231443/version/V1/view,Earnings Risk in the Household: Evidence from Millions of US Tax Returns,American Economic Review Insights,2020
231430,10.3886/e231430v1,https://www.openicpsr.org/openicpsr/project/231430/version/V1/view,Monopsony in Online Labor Markets,American Economic Review Insights,2020
231388,10.3886/e231388v1,https://www.openicpsr.org/openicpsr/project/231388/version/V1/view,Turnover Liquidity and the Transmission of Monetary Policy,American Economic Review,2020
231367,10.3886/e231367v1,https://www.openicpsr.org/openicpsr/project/231367/version/V1/view,Segmented Housing Search,American Economic Review,2020
206101,10.3886/E206101V1,https://www.openicpsr.org/openicpsr/project/206101/version/V1/view,Optimally Imprecise Memory and Biased Forecasts,American Economic Review,2020
120690,10.3886/e120690v1-105600,https://www.openicpsr.org/openicpsr/project/120690/version/V1/view,Asymmetric Consumption Smoothing,American Economic Review,2020
119601,10.3886/e119601v2-187181,https://www.openicpsr.org/openicpsr/project/119601/version/V1/view,Mobilizing the Masses for Genocide,American Economic Review,2020
118363,10.3886/e118363v2-140004,https://www.openicpsr.org/openicpsr/project/118363/version/V1/view,Two-Way Fixed Effects Estimators with Heterogeneous Treatment Effects,American Economic Review,2020
116881,10.3886/E116881V1,https://www.openicpsr.org/openicpsr/project/116881/version/V1/view,Consumption Insurance against Wage Risk: Family Labor Supply and Optimal Progressive Income Taxation,American Economic Journal Macroeconomics,2020
116762,10.3886/E116762V1,https://www.openicpsr.org/openicpsr/project/116762/version/V1/view,Reported MPC and Unobserved Heterogeneity,American Economic Journal Economic Policy,2020
116689,10.3886/e116689v2-155822,https://www.openicpsr.org/openicpsr/project/116689/version/V1/view,Tax-Exempt Lobbying: Corporate Philanthropy as a Tool for Political Influence,American Economic Review,2020
115487,10.3886/e115487v1-93180,https://www.openicpsr.org/openicpsr/project/115487/version/V1/view,The Impact of Insurance Expansions on the Already Insured: The Affordable Care Act and Medicare,American Economic Journal Applied Economics,2020
115410,10.3886/e115410v1,https://www.openicpsr.org/openicpsr/project/115410/version/V1/view,"A Theory of Experimenters: Robustness, Randomization, and Balance",American Economic Review,2020
112172,10.3886/E112172V1,https://www.openicpsr.org/openicpsr/project/112172/version/V1/view,Decompositions and Policy Consequences of an Extraordinary Decline in Air Pollution from Electricity Generation,American Economic Journal Economic Policy,2020
111706,10.3886/E111706V1,https://www.openicpsr.org/openicpsr/project/111706/version/V1/view,"Accelerator or Brake? Cash for Clunkers, Household Liquidity, and Aggregate Demand",American Economic Journal Economic Policy,2020
111523,10.3886/e111523v2,https://www.openicpsr.org/openicpsr/project/111523/version/V1/view,Loss in the Time of Cholera: Long-Run Impact of a Disease Epidemic on the Urban Landscape,American Economic Review,2020
110681,10.3886/e110681v1,https://www.openicpsr.org/openicpsr/project/110681/version/V1/view,"Factory Productivity and the Concession System of Incorporation in Late Imperial Russia, 1894–1908",American Economic Review,2020
231589,10.3886/e231589v1,https://www.openicpsr.org/openicpsr/project/231589/version/V1/view,Sustaining Honesty in Public Service: The Role of Selection,American Economic Journal Economic Policy,2019
231534,10.3886/e231534v1,https://www.openicpsr.org/openicpsr/project/231534/version/V1/view,Firm Uncertainty Cycles and the Propagation of Nominal Shocks,American Economic Journal Macroeconomics,2019
231434,10.3886/e231434v1,https://www.openicpsr.org/openicpsr/project/231434/version/V1/view,An Event Long-Short Index: Theory and Applications,American Economic Review Insights,2019
231432,10.3886/e231432v1,https://www.openicpsr.org/openicpsr/project/231432/version/V1/view,"Aging, Output Per Capita, and Secular Stagnation",American Economic Review Insights,2019
231421,10.3886/e231421v1,https://www.openicpsr.org/openicpsr/project/231421/version/V1/view,Strategy Choice in the Infinitely Repeated Prisoner’s Dilemma,American Economic Review,2019
116419,10.3886/e116419v1,https://www.openicpsr.org/openicpsr/project/116419/version/V1/view,Some Evidence on Secular Drivers of US Safe Real Rates,American Economic Journal Macroeconomics,2019
116359,10.3886/e116359v1,https://www.openicpsr.org/openicpsr/project/116359/version/V1/view,High Trade Costs and Their Consequences: An Estimated Dynamic Model of African Agricultural Storage and Trade,American Economic Journal Applied Economics,2019
116347,10.3886/e116347v1,https://www.openicpsr.org/openicpsr/project/116347/version/V1/view,Socializing at Work: Evidence from a Field Experiment with Manufacturing Workers,American Economic Journal Applied Economics,2019
116205,10.3886/e116205v1,https://www.openicpsr.org/openicpsr/project/116205/version/V1/view,The Effect of House Prices on Household Borrowing: A New Approach,American Economic Review,2019
116189,10.3886/e116189v1,https://www.openicpsr.org/openicpsr/project/116189/version/V1/view,Bank Networks and Systemic Risk: Evidence from the National Banking Acts,American Economic Review,2019
116167,10.3886/e116167v1,https://www.openicpsr.org/openicpsr/project/116167/version/V1/view,The Political Legacy of Entertainment TV,American Economic Review,2019
114723,10.3886/e114723v1,https://www.openicpsr.org/openicpsr/project/114723/version/V1/view,Who Really Benefits from Consumption Tax Cuts? Evidence from a Large VAT Reform in France,American Economic Journal Economic Policy,2019
114703,10.3886/e114703v1,https://www.openicpsr.org/openicpsr/project/114703/version/V1/view,"Good Cop, Bad Cop: Using Civilian Allegations to Predict Police Misconduct",American Economic Journal Economic Policy,2019
114686,10.3886/e114686v1,https://www.openicpsr.org/openicpsr/project/114686/version/V1/view,Financial Incentives and Earnings of Disability Insurance Recipients: Evidence from a Notch Design,American Economic Journal Economic Policy,2019
114659,10.3886/e114659v1,https://www.openicpsr.org/openicpsr/project/114659/version/V1/view,Best Prices: Price Discrimination and Consumer Substitution,American Economic Journal Economic Policy,2019
113729,10.3886/e113729v1,https://www.openicpsr.org/openicpsr/project/113729/version/V1/view,Was the First Public Health Campaign Successful?,American Economic Journal Applied Economics,2019
113201,10.3886/e113201v1,https://www.openicpsr.org/openicpsr/project/113201/version/V1/view,The Social Value of Financial Expertise,American Economic Review,2019
